ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,label
-120,-120,-120,-120,-120,-94,-120,-120,-120,-120,-120,2
-81,-76,-71,-86,-88,-120,-120,-94,-120,-120,-120,2
-120,-120,-120,-120,-120,-96,-91,-120,-120,-102,-120,2
-120,-92,-86,-83,-86,-120,-120,-120,-120,-120,-120,2
-85,-120,-120,-120,-120,-93,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-101,-96,-120,-120,-120,2
-73,-96,-69,-73,-88,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-85,-90,-120,-120,-120,2
-120,-120,-120,-120,-120,-89,-120,-120,-120,-120,-120,2
-87,-120,-75,-80,-120,-120,-120,-120,-120,-120,-120,2
-120,-80,-120,-120,-84,-94,-92,-120,-120,-120,-120,2
-93,-120,-120,-77,-120,-95,-120,-120,-120,-96,-120,2
-120,-85,-69,-120,-79,-120,-90,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-97,-120,-120,-120,2
-120,-80,-120,-75,-82,-120,-120,-120,-120,-120,-120,2
-81,-120,-67,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-89,-120,-120,-120,-120,2
-85,-120,-75,-120,-120,-120,-87,-120,-120,-120,-120,2
-120,-90,-120,-87,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-85,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-96,-120,-120,-120,-120,-120,2
-77,-79,-78,-120,-88,-120,-86,-120,-120,-120,-120,2
-120,-120,-120,-78,-120,-120,-120,-120,-120,-120,-120,2
-120,-80,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-76,-120,-120,-83,-81,-120,-96,-120,-120,-120,-120,2
-120,-120,-92,-120,-120,-120,-120,-120,-120,-120,-120,2
-89,-120,-78,-73,-79,-120,-88,-120,-120,-120,-120,2
-120,-85,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-96,-120,-120,-120,2
-87,-120,-83,-120,-79,-89,-120,-120,-120,-120,-120,2
-120,-120,-120,-74,-120,-120,-89,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-95,-120,2
-120,-91,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-94,-120,-120,-120,2
-92,-120,-120,-81,-76,-89,-120,-120,-120,-100,-120,2
-120,-120,-87,-120,-120,-120,-120,-95,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-77,-120,-120,-120,-120,2
-120,-90,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-83,-120,-76,-69,-120,-120,-91,-120,-120,-120,-120,2
-120,-120,-120,-120,-76,-120,-120,-120,-120,-96,-120,2
-120,-120,-120,-120,-120,-90,-120,-92,-120,-120,-120,2
-120,-93,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-85,-83,-78,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-94,-120,-120,-97,-120,2
-78,-120,-120,-120,-120,-90,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-80,-120,-98,-120,-120,-120,-120,2
-78,-94,-120,-83,-120,-89,-120,-99,-120,-95,-120,2
-120,-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,2
-77,-120,-120,-71,-73,-120,-120,-120,-120,-97,-120,2
-120,-120,-88,-120,-120,-120,-120,-92,-120,-120,-120,2
-120,-94,-120,-120,-120,-120,-87,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-83,-120,-120,-120,-120,-120,2
-80,-120,-83,-80,-75,-120,-120,-120,-120,-92,-120,2
-120,-97,-120,-120,-120,-82,-94,-120,-120,-120,-120,2
-77,-120,-120,-75,-79,-81,-120,-94,-120,-120,-120,2
-120,-120,-85,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-96,-120,-120,-95,-120,2
-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-78,-94,-85,-86,-91,-86,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-94,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-90,-120,-93,-120,2
-89,-120,-77,-80,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-84,-87,-120,-120,-120,-120,2
-120,-120,-120,-120,-71,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-99,-120,-120,-120,2
-76,-120,-120,-72,-80,-120,-84,-120,-120,-120,-120,2
-120,-120,-74,-120,-120,-120,-120,-120,-120,-95,-120,2
-120,-98,-120,-120,-120,-81,-120,-120,-120,-120,-120,2
-74,-95,-79,-120,-120,-79,-90,-120,-120,-120,-120,2
-120,-120,-120,-69,-78,-120,-120,-94,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-96,-120,2
-120,-120,-120,-72,-120,-120,-120,-93,-120,-120,-120,2
-82,-95,-120,-120,-72,-81,-88,-120,-120,-120,-120,2
-120,-120,-74,-120,-120,-120,-120,-120,-120,-120,-120,2
-74,-120,-75,-71,-80,-120,-88,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-87,-120,-95,-120,-120,-120,2
-120,-96,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-82,-120,-82,-120,-81,-82,-89,-120,-120,-120,-120,2
-120,-120,-120,-79,-120,-120,-120,-120,-120,-120,-120,2
-120,-97,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-99,-120,-120,-120,2
-81,-97,-75,-69,-74,-120,-92,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-82,-120,-120,-120,-120,-120,2
-77,-120,-74,-68,-77,-94,-120,-95,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-89,-120,-120,-120,-120,2
-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-74,-120,-74,-120,-72,-120,-96,-120,-120,-120,-120,2
-120,-120,-120,-70,-120,-82,-120,-101,-120,-120,-120,2
-120,-92,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-73,-120,-75,-120,-120,-84,-120,-120,-120,-120,-120,2
-120,-120,-120,-71,-86,-120,-120,-96,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-93,-120,-120,-120,-120,2
-120,-120,-120,-120,-73,-120,-120,-120,-120,-120,-120,2
-72,-120,-81,-78,-120,-120,-87,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-82,-120,-95,-120,-120,-120,2
-120,-120,-75,-120,-120,-120,-120,-96,-120,-120,-120,2
-71,-120,-120,-71,-73,-82,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-93,-120,-120,-120,-120,2
-120,-96,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-86,-120,-75,-77,-72,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-83,-120,-120,-120,-120,-120,2
-120,-120,-80,-72,-120,-120,-120,-120,-120,-120,-120,2
-120,-95,-120,-120,-73,-120,-120,-120,-120,-120,-120,2
-77,-120,-120,-120,-120,-84,-92,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-96,-120,2
-120,-120,-120,-75,-71,-86,-120,-120,-120,-120,-120,2
-87,-120,-120,-120,-120,-120,-92,-120,-120,-120,-120,2
-120,-120,-88,-120,-120,-120,-120,-120,-120,-120,-120,2
-86,-120,-93,-80,-120,-85,-84,-120,-120,-120,-120,2
-120,-120,-120,-120,-80,-120,-120,-120,-120,-120,-120,2
-87,-120,-120,-120,-77,-120,-93,-120,-120,-120,-120,2
-120,-120,-120,-81,-120,-89,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-96,-120,2
-120,-120,-88,-120,-120,-120,-120,-120,-120,-120,-120,2
-80,-120,-84,-77,-120,-87,-120,-90,-120,-120,-120,2
-120,-120,-120,-120,-79,-120,-120,-120,-120,-94,-120,2
-120,-120,-120,-120,-120,-120,-89,-120,-120,-120,-120,2
-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-85,-120,-120,-76,-120,-120,-120,-120,-120,-87,-120,2
-120,-120,-120,-120,-76,-80,-78,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-89,-120,-120,-120,2
-120,-120,-120,-120,-75,-120,-120,-120,-120,-120,-120,2
-120,-120,-89,-120,-120,-120,-83,-120,-120,-120,-120,2
-120,-90,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-93,-120,2
-85,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-81,-120,-120,-120,-120,-120,-120,-120,2
-80,-89,-90,-63,-120,-120,-120,-90,-120,-120,-120,2
-120,-120,-120,-120,-120,-93,-84,-120,-120,-120,-120,2
-120,-120,-120,-120,-82,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-98,-120,2
-78,-120,-97,-76,-86,-85,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-98,-120,-120,-120,2
-120,-92,-120,-120,-120,-120,-94,-120,-120,-120,-120,2
-85,-120,-120,-77,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-88,-120,-120,-92,-120,2
-120,-120,-120,-120,-80,-120,-120,-120,-120,-120,-120,2
-120,-120,-85,-120,-120,-120,-120,-120,-120,-120,-120,2
-76,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-74,-83,-120,-120,-120,-120,-91,-120,2
-120,-100,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-90,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-79,-85,-120,-91,-120,-120,-94,-120,2
-78,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-94,-120,-120,-120,-120,-120,2
-78,-120,-120,-85,-86,-120,-120,-120,-120,-120,-120,2
-120,-120,-94,-120,-120,-93,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-90,-120,-120,-120,-120,2
-80,-120,-120,-85,-87,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,2
-120,-120,-120,-74,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-96,-120,-120,-120,-120,2
-82,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-79,-120,-93,-120,-120,-87,-94,-120,-120,-120,-120,2
-120,-120,-120,-87,-86,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-77,-90,-120,-120,-120,-120,-120,-120,2
-81,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-88,-120,-120,-120,-91,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,2
-78,-120,-95,-75,-120,-120,-98,-120,-120,-96,-120,2
-120,-120,-120,-120,-120,-90,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-84,-120,-120,-120,-120,-120,-120,2
-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-83,-89,-120,-120,-96,-120,-120,-120,2
-120,-120,-91,-120,-120,-120,-94,-120,-120,-91,-120,2
-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,-120,2
-86,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-69,-81,-120,-120,-120,-120,-120,2
-120,-120,-120,-77,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-84,-120,-120,-120,-120,2
-88,-120,-86,-120,-120,-120,-120,-88,-120,-120,-120,2
-120,-120,-79,-78,-120,-120,-87,-120,-120,-120,-120,2
-91,-120,-120,-120,-80,-120,-120,-120,-120,-120,-120,2
-120,-88,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-84,-120,-94,-120,-120,-120,2
-76,-120,-120,-120,-75,-91,-120,-120,-120,-120,-120,2
-120,-120,-120,-68,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-86,-88,-120,-93,-120,2
-83,-120,-120,-71,-78,-120,-120,-120,-120,-120,-120,2
-120,-120,-86,-120,-120,-87,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,2
-120,-120,-85,-76,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-89,-120,-120,-120,2
-87,-120,-120,-120,-86,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-93,-120,2
-90,-120,-120,-76,-77,-120,-120,-120,-120,-120,-120,2
-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-84,-120,-120,-120,-93,-120,2
-120,-120,-120,-120,-120,-120,-88,-120,-120,-120,-120,2
-120,-120,-120,-120,-78,-86,-120,-120,-120,-120,-120,2
-85,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-91,-78,-120,-120,-120,-120,-120,-87,-120,2
-120,-120,-120,-120,-120,-120,-90,-120,-120,-120,-120,2
-85,-120,-87,-82,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-83,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-93,-93,-120,-120,-120,-120,2
-120,-120,-120,-120,-85,-120,-120,-120,-120,-120,-120,2
-90,-120,-120,-79,-120,-120,-90,-120,-120,-120,-120,2
-120,-120,-91,-120,-120,-88,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,2
-85,-120,-120,-76,-120,-85,-84,-120,-120,-120,-120,2
-120,-120,-120,-120,-83,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-97,-120,-120,-120,2
-120,-120,-120,-75,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-89,-120,-78,-96,-81,-120,-120,-120,-120,2
-86,-120,-120,-120,-120,-120,-120,-94,-120,-120,-120,2
-84,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-84,-82,-84,-120,-88,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-94,-120,-120,-120,-98,-120,2
-120,-120,-120,-120,-120,-120,-120,-94,-120,-120,-120,2
-86,-120,-120,-73,-77,-85,-89,-120,-120,-120,-120,2
-120,-120,-98,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-93,-120,2
-120,-120,-94,-75,-81,-85,-83,-92,-120,-120,-120,2
-86,-120,-120,-120,-120,-120,-120,-120,-120,-93,-120,2
-88,-120,-120,-75,-120,-90,-120,-120,-120,-120,-120,2
-120,-120,-85,-120,-88,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-91,-120,-120,-93,-120,2
-120,-120,-120,-120,-120,-120,-120,-96,-120,-120,-120,2
-83,-120,-120,-120,-83,-120,-120,-120,-120,-90,-120,2
-120,-120,-86,-77,-120,-120,-83,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-86,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-89,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-100,-120,-120,2
-120,-120,-120,-77,-74,-82,-120,-120,-97,-91,-120,2
-120,-120,-84,-120,-120,-120,-77,-92,-120,-120,-120,2
-88,-98,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-93,-120,-120,-92,-120,-90,-120,-120,-120,2
-93,-98,-120,-77,-80,-120,-74,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-99,-120,2
-120,-120,-120,-120,-65,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-88,-120,-120,-80,-89,-120,-91,-120,2
-92,-101,-120,-120,-120,-84,-120,-120,-120,-120,-120,2
-120,-120,-88,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-72,-120,-120,-84,-120,-120,-120,2
-100,-120,-120,-78,-120,-120,-71,-120,-120,-120,-120,2
-120,-120,-95,-120,-120,-120,-120,-120,-96,-120,-120,2
-120,-120,-97,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-82,-72,-92,-85,-97,-120,-120,-120,2
-120,-120,-120,-78,-74,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-93,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-92,-120,-120,-120,-120,-120,2
-89,-95,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-90,-120,-120,-120,-120,-120,-120,-120,-120,2
-85,-120,-81,-64,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-65,-120,-87,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-88,-120,-120,-120,-120,-120,2
-120,-99,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-86,-120,-120,-77,-85,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-91,-120,-120,-120,2
-120,-120,-86,-120,-120,-95,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-94,-120,-120,-120,-120,2
-92,-120,-95,-120,-120,-93,-120,-120,-120,-120,-120,2
-120,-120,-120,-68,-77,-120,-120,-120,-120,-120,-120,2
-120,-97,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-93,-95,-120,-120,-120,2
-120,-120,-120,-65,-120,-120,-120,-120,-120,-120,-120,2
-97,-120,-87,-120,-76,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-93,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-90,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-96,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,2
-120,-120,-92,-64,-78,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,2
-96,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-89,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,-120,2
-96,-120,-120,-66,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-96,-120,-120,-120,-92,-120,-120,-120,-120,2
-120,-120,-120,-120,-89,-120,-120,-97,-120,-120,-120,2
-92,-120,-120,-67,-80,-120,-93,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,2
-120,-120,-99,-120,-120,-120,-120,-120,-120,-120,-120,2
-93,-99,-120,-63,-87,-88,-91,-120,-120,-120,-120,2
-120,-120,-89,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-96,-120,-120,-120,2
-120,-120,-120,-67,-120,-88,-120,-120,-120,-120,-120,2
-96,-120,-91,-120,-78,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,-120,2
-120,-120,-92,-66,-76,-88,-120,-93,-120,-120,-120,2
-90,-97,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-90,-120,-120,-120,-120,2
-120,-120,-88,-120,-120,-87,-88,-120,-120,-120,-120,2
-96,-94,-120,-74,-70,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-92,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-95,-120,2
-120,-91,-120,-120,-75,-120,-120,-120,-120,-120,-120,2
-84,-120,-120,-78,-120,-120,-120,-91,-120,-120,-120,2
-120,-120,-74,-120,-120,-92,-83,-120,-120,-120,-120,2
-88,-120,-92,-120,-120,-120,-86,-120,-120,-120,-120,2
-120,-120,-120,-84,-81,-76,-120,-120,-120,-94,-120,2
-120,-120,-120,-120,-120,-120,-120,-97,-120,-120,-120,2
-120,-120,-120,-120,-120,-92,-120,-120,-120,-120,-120,2
-120,-120,-89,-74,-68,-120,-80,-87,-120,-120,-120,2
-95,-120,-120,-120,-120,-120,-120,-120,-120,-94,-120,2
-120,-93,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-69,-73,-94,-84,-86,-120,-120,-120,2
-86,-120,-85,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-90,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-94,-120,-120,-69,-69,-120,-120,-92,-120,-120,-120,2
-120,-120,-91,-120,-120,-91,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-85,-120,-120,-120,-120,2
-89,-120,-120,-80,-120,-87,-89,-120,-120,-120,-120,2
-120,-120,-95,-120,-75,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-93,-120,-120,-120,2
-120,-98,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-98,-120,-120,-120,-75,-89,-90,-120,-120,-120,-120,2
-120,-120,-120,-77,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-90,-120,-120,-120,2
-120,-120,-120,-120,-120,-91,-87,-92,-120,-120,-120,2
-95,-120,-92,-79,-70,-120,-120,-120,-120,-97,-120,2
-97,-120,-120,-120,-79,-120,-120,-92,-120,-120,-120,2
-120,-120,-120,-74,-120,-90,-85,-120,-120,-120,-120,2
-120,-95,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-96,-120,-120,-75,-120,-91,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-72,-120,-85,-120,-120,-120,-120,2
-120,-98,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-94,-81,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-66,-120,-120,-96,-120,-120,-120,2
-94,-120,-120,-120,-120,-91,-83,-120,-120,-120,-120,2
-96,-120,-92,-85,-80,-86,-85,-120,-120,-120,-120,2
-120,-98,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-105,-120,-120,-120,2
-120,-120,-88,-120,-82,-87,-86,-88,-120,-93,-120,2
-120,-120,-120,-84,-120,-120,-120,-120,-120,-120,-120,2
-96,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-96,-120,-94,-120,-82,-97,-86,-120,-120,-120,-120,2
-120,-120,-120,-94,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-95,-120,-120,-120,2
-120,-120,-120,-81,-84,-120,-120,-120,-120,-98,-120,2
-120,-120,-120,-120,-120,-89,-97,-120,-120,-120,-120,2
-95,-120,-120,-120,-120,-120,-120,-92,-120,-120,-120,2
-120,-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,2
-95,-120,-93,-78,-72,-120,-120,-120,-120,-96,-120,2
-120,-120,-120,-120,-120,-92,-87,-120,-120,-120,-120,2
-120,-120,-120,-81,-67,-120,-91,-120,-120,-120,-120,2
-120,-120,-94,-120,-120,-87,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-102,-120,-120,-120,2
-120,-120,-120,-120,-120,-85,-83,-120,-120,-120,-120,2
-96,-120,-120,-79,-79,-120,-120,-120,-120,-120,-120,2
-120,-120,-91,-120,-120,-120,-120,-94,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-99,-120,2
-120,-120,-120,-74,-73,-90,-120,-120,-120,-120,-120,2
-92,-120,-92,-120,-120,-120,-96,-92,-120,-120,-120,2
-120,-89,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-90,-120,-88,-68,-65,-91,-120,-91,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-75,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-87,-120,2
-89,-120,-120,-120,-75,-120,-93,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-92,-120,-120,-120,-120,-120,2
-120,-120,-120,-88,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-84,-120,-96,-120,2
-120,-120,-89,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-84,-120,-78,-94,-81,-89,-120,-98,-120,2
-120,-120,-120,-83,-120,-120,-120,-120,-120,-120,-120,2
-120,-95,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-83,-65,-120,-88,-120,-120,-97,-120,2
-88,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-90,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-85,-120,-78,-120,-120,-120,-120,2
-120,-120,-120,-85,-120,-120,-120,-84,-94,-120,-120,2
-120,-120,-120,-120,-120,-91,-120,-120,-120,-94,-120,2
-97,-120,-90,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-83,-120,-74,-120,-120,-120,-120,-97,-120,2
-95,-120,-120,-77,-120,-120,-84,-90,-120,-120,-120,2
-120,-92,-120,-120,-120,-92,-120,-120,-120,-120,-120,2
-120,-120,-92,-67,-77,-120,-120,-120,-120,-120,-120,2
-120,-95,-120,-120,-120,-120,-86,-90,-120,-120,-120,2
-120,-120,-120,-120,-120,-91,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-91,-120,2
-91,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-84,-82,-120,-120,-120,-120,-120,2
-120,-120,-120,-77,-120,-120,-120,-87,-120,-120,-120,2
-90,-120,-94,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-79,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-98,-120,2
-120,-120,-95,-120,-78,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-74,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-88,-120,-120,-120,-120,2
-120,-98,-120,-120,-120,-120,-120,-84,-120,-120,-120,2
-120,-120,-87,-120,-120,-120,-120,-120,-120,-120,-120,2
-93,-120,-120,-72,-75,-120,-71,-81,-120,-93,-120,2
-120,-120,-120,-120,-120,-87,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-98,-120,-120,2
-120,-120,-92,-73,-75,-96,-77,-85,-95,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-98,-120,2
-93,-95,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-120,-73,-74,-89,-120,-120,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-78,-84,-120,-92,-120,2
-97,-120,-120,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-96,-120,-120,-120,-120,-120,-120,-120,-120,2
-120,-120,-90,-82,-78,-93,-72,-83,-120,-120,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-120,-93,-120,2
-120,-120,-120,-120,-120,-120,-120,-120,-99,-120,-120,2
-120,-120,-120,-86,-120,-89,-79,-83,-120,-120,-120,2
