time,BLE01,BLE02,BLE03,BLE04,BLE05,BLE06,BLE07,BLE08,BLE09,BLE10,room
00:06:02,-200,-89,-200,-79,-200,-200,-200,-200,-200,-200,C
00:06:03,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200,C
00:06:04,-91,-86,-81,-76,-91,-200,-200,-200,-200,-200,C
00:06:05,-96,-85,-71,-200,-200,-200,-200,-200,-200,-200,C
00:06:06,-200,-200,-200,-75,-89,-200,-200,-200,-200,-200,C
00:06:07,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,C
00:06:08,-83,-86,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:09,-200,-200,-200,-77,-89,-200,-200,-200,-200,-200,C
00:06:10,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,C
00:06:11,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,C
00:06:12,-80,-86,-81,-78,-200,-200,-200,-200,-200,-200,C
00:06:13,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,C
00:06:14,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,C
00:06:15,-83,-86,-200,-77,-92,-200,-200,-200,-200,-200,C
00:06:16,-83,-86,-82,-79,-200,-200,-200,-200,-200,-200,C
00:06:17,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,C
00:06:18,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,C
00:06:19,-78,-76,-62,-75,-82,-200,-200,-93,-200,-200,C
00:06:20,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,C
00:06:21,-200,-78,-76,-78,-77,-200,-200,-200,-200,-200,C
00:06:22,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:23,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,C
00:06:24,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,C
00:06:25,-84,-200,-80,-89,-200,-200,-76,-200,-200,-200,C
00:06:26,-200,-83,-200,-200,-77,-200,-200,-91,-200,-200,C
00:06:27,-200,-200,-200,-200,-85,-92,-200,-200,-200,-200,C
00:06:28,-83,-84,-76,-79,-200,-200,-91,-92,-200,-200,C
00:06:29,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:30,-89,-200,-81,-78,-83,-200,-200,-96,-200,-200,C
00:06:31,-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,C
00:06:32,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,C
00:06:33,-81,-76,-71,-86,-88,-200,-200,-94,-200,-200,C
00:06:34,-200,-200,-200,-200,-200,-96,-91,-200,-200,-102,C
00:06:35,-200,-92,-86,-83,-86,-200,-200,-200,-200,-200,C
00:06:36,-85,-200,-200,-200,-200,-93,-200,-200,-200,-200,C
00:06:37,-200,-200,-200,-200,-200,-200,-101,-96,-200,-200,C
00:06:38,-73,-96,-69,-73,-88,-200,-200,-200,-200,-200,C
00:06:39,-200,-200,-200,-200,-200,-200,-85,-90,-200,-200,C
00:06:40,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,C
00:06:41,-87,-200,-75,-80,-200,-200,-200,-200,-200,-200,C
00:06:42,-200,-80,-200,-200,-84,-94,-92,-200,-200,-200,C
00:06:43,-93,-200,-200,-77,-200,-95,-200,-200,-200,-96,C
00:06:44,-200,-85,-69,-200,-79,-200,-90,-200,-200,-200,C
00:06:45,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,C
00:06:46,-200,-80,-200,-75,-82,-200,-200,-200,-200,-200,C
00:06:47,-81,-200,-67,-200,-200,-200,-200,-200,-200,-200,C
00:06:48,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,C
00:06:49,-85,-200,-75,-200,-200,-200,-87,-200,-200,-200,C
00:06:50,-200,-90,-200,-87,-200,-200,-200,-200,-200,-200,C
00:06:51,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,C
00:06:52,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,C
00:06:53,-77,-79,-78,-200,-88,-200,-86,-200,-200,-200,C
00:06:54,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,C
00:06:55,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,C
00:06:56,-76,-200,-200,-83,-81,-200,-96,-200,-200,-200,C
00:06:57,-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,C
00:06:58,-89,-200,-78,-73,-79,-200,-88,-200,-200,-200,C
00:06:59,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,C
00:07:00,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,C
00:07:01,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,C
00:07:02,-87,-200,-83,-200,-79,-89,-200,-200,-200,-200,C
00:07:03,-200,-200,-200,-74,-200,-200,-89,-200,-200,-200,C
00:07:04,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,C
00:07:05,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,C
00:07:06,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,C
00:07:07,-92,-200,-200,-81,-76,-89,-200,-200,-200,-100,C
00:07:08,-200,-200,-87,-200,-200,-200,-200,-95,-200,-200,C
00:07:09,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,C
00:07:10,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:11,-83,-200,-76,-69,-200,-200,-91,-200,-200,-200,D
00:07:12,-200,-200,-200,-200,-76,-200,-200,-200,-200,-96,D
00:07:13,-200,-200,-200,-200,-200,-90,-200,-92,-200,-200,D
00:07:14,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:15,-200,-200,-85,-83,-78,-200,-200,-200,-200,-200,D
00:07:16,-200,-200,-200,-200,-200,-200,-94,-200,-200,-97,D
00:07:17,-78,-200,-200,-200,-200,-90,-200,-200,-200,-200,D
00:07:18,-200,-200,-200,-200,-80,-200,-98,-200,-200,-200,D
00:07:19,-78,-94,-200,-83,-200,-89,-200,-99,-200,-95,D
00:07:20,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,D
00:07:21,-77,-200,-200,-71,-73,-200,-200,-200,-200,-97,D
00:07:22,-200,-200,-88,-200,-200,-200,-200,-92,-200,-200,D
00:07:23,-200,-94,-200,-200,-200,-200,-87,-200,-200,-200,D
00:07:24,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,D
00:07:25,-80,-200,-83,-80,-75,-200,-200,-200,-200,-92,D
00:07:26,-200,-97,-200,-200,-200,-82,-94,-200,-200,-200,D
00:07:27,-77,-200,-200,-75,-79,-81,-200,-94,-200,-200,D
00:07:28,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,D
00:07:29,-200,-200,-200,-200,-200,-200,-96,-200,-200,-95,D
00:07:30,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:31,-78,-94,-85,-86,-91,-86,-200,-200,-200,-200,D
00:07:32,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,D
00:07:33,-200,-200,-200,-200,-200,-200,-200,-90,-200,-93,D
00:07:34,-89,-200,-77,-80,-200,-200,-200,-200,-200,-200,D
00:07:35,-200,-200,-200,-200,-200,-84,-87,-200,-200,-200,D
00:07:36,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,D
00:07:37,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,D
00:07:38,-76,-200,-200,-72,-80,-200,-84,-200,-200,-200,D
00:07:39,-200,-200,-74,-200,-200,-200,-200,-200,-200,-95,D
00:07:40,-200,-98,-200,-200,-200,-81,-200,-200,-200,-200,D
00:07:41,-74,-95,-79,-200,-200,-79,-90,-200,-200,-200,D
00:07:42,-200,-200,-200,-69,-78,-200,-200,-94,-200,-200,D
00:07:43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-96,D
00:07:44,-200,-200,-200,-72,-200,-200,-200,-93,-200,-200,D
00:07:45,-82,-95,-200,-200,-72,-81,-88,-200,-200,-200,D
00:07:46,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,D
00:07:47,-74,-200,-75,-71,-80,-200,-88,-200,-200,-200,D
00:07:48,-200,-200,-200,-200,-200,-87,-200,-95,-200,-200,D
00:07:49,-200,-96,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:50,-82,-200,-82,-200,-81,-82,-89,-200,-200,-200,D
00:07:51,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,D
00:07:52,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:53,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,D
00:07:54,-81,-97,-75,-69,-74,-200,-92,-200,-200,-200,D
00:07:55,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,D
00:07:56,-77,-200,-74,-68,-77,-94,-200,-95,-200,-200,D
00:07:57,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,D
00:07:58,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,D
00:07:59,-74,-200,-74,-200,-72,-200,-96,-200,-200,-200,D
00:08:00,-200,-200,-200,-70,-200,-82,-200,-101,-200,-200,D
00:08:01,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:02,-73,-200,-75,-200,-200,-84,-200,-200,-200,-200,D
00:08:03,-200,-200,-200,-71,-86,-200,-200,-96,-200,-200,D
00:08:04,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,D
00:08:05,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,D
00:08:06,-72,-200,-81,-78,-200,-200,-87,-200,-200,-200,D
00:08:07,-200,-200,-200,-200,-200,-82,-200,-95,-200,-200,D
00:08:08,-200,-200,-75,-200,-200,-200,-200,-96,-200,-200,D
00:08:09,-71,-200,-200,-71,-73,-82,-200,-200,-200,-200,D
00:08:10,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,D
00:08:11,-200,-96,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:12,-86,-200,-75,-77,-72,-200,-200,-200,-200,-200,D
00:08:13,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,D
00:08:14,-200,-200,-80,-72,-200,-200,-200,-200,-200,-200,D
00:08:15,-200,-95,-200,-200,-73,-200,-200,-200,-200,-200,D
00:08:16,-77,-200,-200,-200,-200,-84,-92,-200,-200,-200,D
00:08:17,-200,-200,-200,-200,-200,-200,-200,-200,-200,-96,D
00:08:18,-200,-200,-200,-75,-71,-86,-200,-200,-200,-200,D
00:08:19,-87,-200,-200,-200,-200,-200,-92,-200,-200,-200,D
00:08:20,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,D
00:08:21,-86,-200,-93,-80,-200,-85,-84,-200,-200,-200,D
00:08:22,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,D
00:08:23,-87,-200,-200,-200,-77,-200,-93,-200,-200,-200,D
00:08:24,-200,-200,-200,-81,-200,-89,-200,-200,-200,-200,D
00:08:25,-200,-200,-200,-200,-200,-200,-200,-200,-200,-96,D
00:08:26,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,D
00:08:27,-80,-200,-84,-77,-200,-87,-200,-90,-200,-200,D
00:08:28,-200,-200,-200,-200,-79,-200,-200,-200,-200,-94,D
00:08:29,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,D
00:08:30,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:31,-85,-200,-200,-76,-200,-200,-200,-200,-200,-87,D
00:08:32,-200,-200,-200,-200,-76,-80,-78,-200,-200,-200,D
00:08:33,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,D
00:08:34,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,D
00:08:35,-200,-200,-89,-200,-200,-200,-83,-200,-200,-200,D
00:08:36,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,D
00:08:38,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:39,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,D
00:08:40,-80,-89,-90,-63,-200,-200,-200,-90,-200,-200,D
00:08:41,-200,-200,-200,-200,-200,-93,-84,-200,-200,-200,D
00:08:42,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,D
00:08:43,-200,-200,-200,-200,-200,-200,-200,-200,-200,-98,D
00:08:44,-78,-200,-97,-76,-86,-85,-200,-200,-200,-200,D
00:08:45,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,D
00:08:46,-200,-92,-200,-200,-200,-200,-94,-200,-200,-200,D
00:08:47,-85,-200,-200,-77,-200,-200,-200,-200,-200,-200,D
00:08:48,-200,-200,-200,-200,-200,-200,-88,-200,-200,-92,D
00:08:49,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,D
00:08:50,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,D
00:08:51,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:52,-200,-200,-200,-74,-83,-200,-200,-200,-200,-91,D
00:08:53,-200,-100,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:54,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200,D
00:08:55,-200,-200,-200,-79,-85,-200,-91,-200,-200,-94,D
00:08:56,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:08:57,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,D
00:08:58,-78,-200,-200,-85,-86,-200,-200,-200,-200,-200,D
00:08:59,-200,-200,-94,-200,-200,-93,-200,-200,-200,-200,D
00:09:00,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,D
00:09:01,-80,-200,-200,-85,-87,-200,-200,-200,-200,-200,D
00:09:02,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,D
00:09:03,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,D
00:09:04,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,D
00:09:05,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,D
00:09:06,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,D
00:09:07,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:08,-79,-200,-93,-200,-200,-87,-94,-200,-200,-200,D
00:09:09,-200,-200,-200,-87,-86,-200,-200,-200,-200,-200,D
00:09:10,-200,-200,-200,-77,-90,-200,-200,-200,-200,-200,D
00:09:11,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:12,-200,-200,-88,-200,-200,-200,-91,-200,-200,-200,D
00:09:13,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,D
00:09:14,-78,-200,-95,-75,-200,-200,-98,-200,-200,-96,D
00:09:15,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,D
00:09:16,-200,-200,-200,-200,-84,-200,-200,-200,-200,-200,D
00:09:17,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:18,-200,-200,-200,-83,-89,-200,-200,-96,-200,-200,D
00:09:19,-200,-200,-91,-200,-200,-200,-94,-200,-200,-91,D
00:09:20,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,D
00:09:21,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:22,-200,-200,-200,-200,-69,-81,-200,-200,-200,-200,D
00:09:23,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,D
00:09:24,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,D
00:09:25,-88,-200,-86,-200,-200,-200,-200,-88,-200,-200,D
00:09:26,-200,-200,-79,-78,-200,-200,-87,-200,-200,-200,D
00:09:27,-91,-200,-200,-200,-80,-200,-200,-200,-200,-200,D
00:09:28,-200,-88,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:29,-200,-200,-200,-200,-200,-84,-200,-94,-200,-200,D
00:09:30,-76,-200,-200,-200,-75,-91,-200,-200,-200,-200,D
00:09:31,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,D
00:09:32,-200,-200,-200,-200,-200,-200,-86,-88,-200,-93,D
00:09:33,-83,-200,-200,-71,-78,-200,-200,-200,-200,-200,D
00:09:34,-200,-200,-86,-200,-200,-87,-200,-200,-200,-200,D
00:09:35,-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,D
00:09:36,-200,-200,-85,-76,-200,-200,-200,-200,-200,-200,D
00:09:37,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,D
00:09:38,-87,-200,-200,-200,-86,-200,-200,-200,-200,-200,D
00:09:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,D
00:09:40,-90,-200,-200,-76,-77,-200,-200,-200,-200,-200,D
00:09:41,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,D
00:09:42,-200,-200,-200,-200,-200,-84,-200,-200,-200,-93,D
00:09:43,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,D
00:09:44,-200,-200,-200,-200,-78,-86,-200,-200,-200,-200,D
00:09:45,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:09:46,-200,-200,-91,-78,-200,-200,-200,-200,-200,-87,D
00:09:47,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,D
00:09:48,-85,-200,-87,-82,-200,-200,-200,-200,-200,-200,D
00:09:49,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,D
00:09:50,-200,-200,-200,-200,-200,-93,-93,-200,-200,-200,D
00:09:51,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,D
00:09:52,-90,-200,-200,-79,-200,-200,-90,-200,-200,-200,D
00:09:53,-200,-200,-91,-200,-200,-88,-200,-200,-200,-200,D
00:09:54,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,D
00:09:55,-85,-200,-200,-76,-200,-85,-84,-200,-200,-200,D
00:09:56,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,D
00:09:57,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,D
00:09:58,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,D
00:09:59,-200,-200,-89,-200,-78,-96,-81,-200,-200,-200,D
00:10:00,-86,-200,-200,-200,-200,-200,-200,-94,-200,-200,D
00:10:01,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,D
00:10:02,-200,-200,-84,-82,-84,-200,-88,-200,-200,-200,D
00:10:03,-200,-200,-200,-200,-200,-94,-200,-200,-200,-98,D
00:10:04,-200,-200,-200,-200,-200,-200,-200,-94,-200,-200,D
00:10:05,-86,-200,-200,-73,-77,-85,-89,-200,-200,-200,D
00:10:06,-200,-200,-98,-200,-200,-200,-200,-200,-200,-200,D
00:10:07,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,D
00:10:08,-200,-200,-94,-75,-81,-85,-83,-92,-200,-200,D
00:10:09,-86,-200,-200,-200,-200,-200,-200,-200,-200,-93,D
00:10:10,-88,-200,-200,-75,-200,-90,-200,-200,-200,-200,D
00:10:11,-200,-200,-85,-200,-88,-200,-200,-200,-200,-200,D
00:10:12,-200,-200,-200,-200,-200,-200,-91,-200,-200,-93,D
00:10:13,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,D
00:10:14,-83,-200,-200,-200,-83,-200,-200,-200,-200,-90,D
00:10:15,-200,-200,-86,-77,-200,-200,-83,-200,-200,-200,D
00:10:16,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,D
00:10:17,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,D
00:10:18,-200,-200,-200,-200,-200,-200,-200,-200,-100,-200,D
00:10:19,-200,-200,-200,-77,-74,-82,-200,-200,-97,-91,D
00:10:20,-200,-200,-84,-200,-200,-200,-77,-92,-200,-200,D
00:10:21,-88,-98,-200,-200,-200,-200,-200,-200,-200,-200,D
00:10:22,-200,-200,-93,-200,-200,-92,-200,-90,-200,-200,D
00:10:23,-93,-98,-200,-77,-80,-200,-74,-200,-200,-200,D
00:10:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-99,D
00:10:25,-200,-200,-200,-200,-65,-200,-200,-200,-200,-200,D
00:10:26,-200,-200,-200,-88,-200,-200,-80,-89,-200,-91,D
00:10:27,-92,-101,-200,-200,-200,-84,-200,-200,-200,-200,D
00:10:28,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,E
00:10:29,-200,-200,-200,-200,-72,-200,-200,-84,-200,-200,E
00:10:30,-100,-200,-200,-78,-200,-200,-71,-200,-200,-200,E
00:10:31,-200,-200,-95,-200,-200,-200,-200,-200,-96,-200,E
00:10:32,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200,E
00:10:33,-200,-200,-200,-82,-72,-92,-85,-97,-200,-200,E
00:10:34,-200,-200,-200,-78,-74,-200,-200,-200,-200,-200,E
00:10:35,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,E
00:10:36,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,E
00:10:37,-89,-95,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:38,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200,E
00:10:39,-85,-200,-81,-64,-200,-200,-200,-200,-200,-200,E
00:10:40,-200,-200,-200,-200,-65,-200,-87,-200,-200,-200,E
00:10:41,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,E
00:10:42,-200,-99,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:43,-86,-200,-200,-77,-85,-200,-200,-200,-200,-200,E
00:10:44,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,E
00:10:45,-200,-200,-86,-200,-200,-95,-200,-200,-200,-200,E
00:10:46,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,E
00:10:47,-92,-200,-95,-200,-200,-93,-200,-200,-200,-200,E
00:10:48,-200,-200,-200,-68,-77,-200,-200,-200,-200,-200,E
00:10:49,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200,E
00:10:50,-200,-200,-200,-200,-200,-200,-93,-95,-200,-200,E
00:10:51,-200,-200,-200,-65,-200,-200,-200,-200,-200,-200,E
00:10:52,-97,-200,-87,-200,-76,-200,-200,-200,-200,-200,E
00:10:53,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,E
00:10:54,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,E
00:10:55,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,E
00:10:56,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,E
00:10:57,-200,-200,-92,-64,-78,-200,-200,-200,-200,-200,E
00:10:58,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,E
00:10:59,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:00,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,E
00:11:01,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,E
00:11:02,-96,-200,-200,-66,-200,-200,-200,-200,-200,-200,E
00:11:03,-200,-200,-96,-200,-200,-200,-92,-200,-200,-200,E
00:11:04,-200,-200,-200,-200,-89,-200,-200,-97,-200,-200,E
00:11:05,-92,-200,-200,-67,-80,-200,-93,-200,-200,-200,E
00:11:06,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,E
00:11:07,-200,-200,-99,-200,-200,-200,-200,-200,-200,-200,E
00:11:08,-93,-99,-200,-63,-87,-88,-91,-200,-200,-200,E
00:11:09,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,E
00:11:10,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,E
00:11:11,-200,-200,-200,-67,-200,-88,-200,-200,-200,-200,E
00:11:12,-96,-200,-91,-200,-78,-200,-200,-200,-200,-200,E
00:11:13,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,E
00:11:14,-200,-200,-92,-66,-76,-88,-200,-93,-200,-200,E
00:11:15,-90,-97,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:16,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,E
00:11:17,-200,-200,-88,-200,-200,-87,-88,-200,-200,-200,E
00:11:18,-96,-94,-200,-74,-70,-200,-200,-200,-200,-200,E
00:11:19,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,E
00:11:20,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,E
00:11:21,-200,-91,-200,-200,-75,-200,-200,-200,-200,-200,E
00:11:22,-84,-200,-200,-78,-200,-200,-200,-91,-200,-200,E
00:11:23,-200,-200,-74,-200,-200,-92,-83,-200,-200,-200,E
00:11:24,-88,-200,-92,-200,-200,-200,-86,-200,-200,-200,E
00:11:25,-200,-200,-200,-84,-81,-76,-200,-200,-200,-94,E
00:11:26,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,E
00:11:27,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,E
00:11:28,-200,-200,-89,-74,-68,-200,-80,-87,-200,-200,E
00:11:29,-95,-200,-200,-200,-200,-200,-200,-200,-200,-94,E
00:11:30,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:31,-200,-200,-200,-69,-73,-94,-84,-86,-200,-200,E
00:11:32,-86,-200,-85,-200,-200,-200,-200,-200,-200,-200,E
00:11:33,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:34,-94,-200,-200,-69,-69,-200,-200,-92,-200,-200,E
00:11:35,-200,-200,-91,-200,-200,-91,-200,-200,-200,-200,E
00:11:36,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,E
00:11:37,-89,-200,-200,-80,-200,-87,-89,-200,-200,-200,E
00:11:38,-200,-200,-95,-200,-75,-200,-200,-200,-200,-200,E
00:11:39,-200,-200,-200,-200,-200,-200,-200,-93,-200,-200,E
00:11:40,-200,-98,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:41,-98,-200,-200,-200,-75,-89,-90,-200,-200,-200,E
00:11:42,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,E
00:11:43,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,E
00:11:44,-200,-200,-200,-200,-200,-91,-87,-92,-200,-200,E
00:11:45,-95,-200,-92,-79,-70,-200,-200,-200,-200,-97,E
00:11:46,-97,-200,-200,-200,-79,-200,-200,-92,-200,-200,E
00:11:47,-200,-200,-200,-74,-200,-90,-85,-200,-200,-200,E
00:11:48,-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:49,-96,-200,-200,-75,-200,-91,-200,-200,-200,-200,E
00:11:50,-200,-200,-200,-200,-72,-200,-85,-200,-200,-200,E
00:11:51,-200,-98,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:52,-200,-200,-94,-81,-200,-200,-200,-200,-200,-200,E
00:11:53,-200,-200,-200,-200,-66,-200,-200,-96,-200,-200,E
00:11:54,-94,-200,-200,-200,-200,-91,-83,-200,-200,-200,E
00:11:55,-96,-200,-92,-85,-80,-86,-85,-200,-200,-200,E
00:11:56,-200,-98,-200,-200,-200,-200,-200,-200,-200,-200,E
00:11:57,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,E
00:11:58,-200,-200,-88,-200,-82,-87,-86,-88,-200,-93,E
00:11:59,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,E
00:12:00,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,E
00:12:01,-96,-200,-94,-200,-82,-97,-86,-200,-200,-200,E
00:12:02,-200,-200,-200,-94,-200,-200,-200,-200,-200,-200,E
00:12:03,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,E
00:12:04,-200,-200,-200,-81,-84,-200,-200,-200,-200,-98,E
00:12:05,-200,-200,-200,-200,-200,-89,-97,-200,-200,-200,E
00:12:06,-95,-200,-200,-200,-200,-200,-200,-92,-200,-200,E
00:12:07,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,E
00:12:08,-95,-200,-93,-78,-72,-200,-200,-200,-200,-96,E
